id;idServicio;capacidad
1895;3;8508
1896;3;2287
1897;3;5748
1898;3;2444
1899;3;2318
1900;3;5508
1901;3;5248
1902;3;2857
1903;3;834
1904;3;7840
1905;3;1543
1906;3;8325
1907;3;7597
1908;3;9487
1909;3;2932
1910;3;8187
1911;3;9392
1912;3;5707
1913;3;3791
1914;3;7799
1915;3;4339
1916;3;5106
1917;3;6897
1918;3;2817
1919;3;7885
1920;3;7800
1921;3;200
1922;3;9116
1923;3;9592
1924;3;2005
1925;3;6479
1926;3;7683
1927;3;2371
1928;3;8885
1929;3;3113
1930;3;3765
1931;3;3043
1932;3;3855
1933;3;4983
1934;3;3668
1935;3;7921
1936;3;9410
1937;3;7291
1938;3;8415
1939;3;1131
1940;3;9705
1941;3;5868
1942;3;2784
1943;3;5534
1944;3;8338
1945;3;8540
1946;3;5362
1947;3;6207
1948;3;7246
1949;3;2999
1950;3;1128
1951;3;4361
1952;3;5110
1953;3;8233
1954;3;5487
1955;3;8417
1956;3;8018
1957;3;9429
1958;3;1578
1959;3;5382
1960;3;5391
1961;3;6878
1962;3;242
1963;3;1598
1964;3;2536
1965;3;4228
1966;3;6906
1967;3;9819
1968;3;9998
1969;3;2483
1970;3;7409
1971;3;4605
1972;3;1280
1973;3;1388
1974;3;159
1975;3;622
1976;3;9564
1977;3;4062
1978;3;5056
1979;3;701
1980;3;6992
1981;3;3798
1982;3;1394
1983;3;2457
1984;3;6060
1985;3;3037
1986;3;9393
1987;3;958
1988;3;1313
1989;3;6200
1990;3;5565
1991;3;5998
1992;3;3754
1993;3;9535
1994;3;6313
1995;3;6155
1996;3;6354
1997;3;2375
1998;3;5715
1999;3;8233
2000;3;5765
2001;3;7806
2002;3;2658
2003;3;7738
2004;3;7763
2005;3;4145
2006;3;3732
2007;3;286
2008;3;2496
2009;3;7187
2010;3;2523
2011;3;3925
2012;3;9686
2013;3;4416
2014;3;1749
2015;3;608
2016;3;1848
2017;3;6805
2018;3;6015
2019;3;4252
2020;3;6738
2021;3;5416
2022;3;8884
2023;3;7154
2024;3;3301
2025;3;4083
2026;3;2904
2027;3;8759
2028;3;809
2029;3;7327
2030;3;4784
2031;3;335
2032;3;2097
2033;3;2803
2034;3;8812
2035;3;3340
2036;3;4049
2037;3;7096
2038;3;1447
2039;3;2848
2040;3;7945
2041;3;6974
2042;3;6573
2043;3;5813
2044;3;4601
2045;3;1604
2046;3;6540
2047;3;3432
2048;3;127
2049;3;433
2050;3;7120
2051;3;1369
2052;3;7795
2053;3;8137
2054;3;2488
2055;3;9071
2056;3;362
2057;3;7121
2058;3;1339
2059;3;591
2060;3;201
2061;3;4552
2062;3;7376
2063;3;5748
2064;3;2094
2065;3;6303
2066;3;6316
2067;3;3542
2068;3;2593
2069;3;5981
2070;3;5379
2071;3;6313
2072;3;7728
2073;3;9712
2074;3;7194
2075;3;9154
2076;3;7035
2077;3;3763
2078;3;2214
2079;3;9305
2080;3;1274
2081;3;1440
2082;3;1397
2083;3;4477
2084;3;6070
2085;3;8619
2086;3;1209
2087;3;2047
2088;3;1999
2089;3;5327
2090;3;4087
2091;3;2872
2092;3;8182
2093;3;8443
2094;3;9204
2095;3;5678
2096;3;940
2097;3;2957
2098;3;7679
2099;3;8639
2100;3;3883
2101;3;1614
2102;3;6822
2103;3;6016
2104;3;2939
2105;3;9346
2106;3;6836
2107;3;4184
2108;3;5388
2109;3;7527
2110;3;3998
2111;3;9857
2112;3;2208
2113;3;8844
2114;3;5667
2115;3;3504
2116;3;2551
2117;3;3690
2118;3;3258
2119;3;2076
2120;3;7540
2121;3;5923
2122;3;6682
2123;3;2341
2124;3;1006
2125;3;962
2126;3;6503
2127;3;6121
2128;3;1490
2129;3;8494
2130;3;9083
2131;3;7985
2132;3;8775
2133;3;8309
2134;3;4414
2135;3;4094
2136;3;6652
2137;3;4396
2138;3;2008
2139;3;4412
2140;3;1315
2141;3;6469
2142;3;5718
2143;3;9414
2144;3;5913
2145;3;3762
2146;3;3406
2147;3;6795
2148;3;2066
2149;3;5245
2150;3;5953
2151;3;2447
2152;3;6115
2153;3;5287
2154;3;1902
2155;3;4271
2156;3;328
2157;3;2768
2158;3;5418
2159;3;5003
2160;3;607
2161;3;9743
2162;3;1490
2163;3;6277
2164;3;4345
2165;3;8203
2166;3;8240
2167;3;451
2168;3;6767
2169;3;6196
2170;3;7938
2171;3;704
2172;3;9913
2173;3;9461
2174;3;9896
2175;3;2976
2176;3;4621
2177;3;4480
2178;3;6757
2179;3;4855
2180;3;4911
2181;3;4082
2182;3;7603
2183;3;7086
2184;3;3467
2185;3;3554
2186;3;9885
2187;3;670
2188;3;6334
2189;3;4903
2190;3;8561
2191;3;3161
2192;3;1441
2193;3;7661
2194;3;3302
2195;3;351
2196;3;1347
2197;3;2192
2198;3;9225
2199;3;6377
2200;3;6341
2201;3;2683
2202;3;2788
2203;3;9636
2204;3;3064
2205;3;1057
2206;3;7568
2207;3;8649
2208;3;6464
2209;3;6493
2210;3;7067
2211;3;6036
2212;3;3646
2213;3;8103
2214;3;2739
2215;3;7245
2216;3;9838
2217;3;6546
2218;3;3146
2219;3;8558
2220;3;9258
2221;3;3264
2222;3;6832
2223;3;3064
2224;3;4021
2225;3;9831
2226;3;667
2227;3;9261
2228;3;979
2229;3;4113
2230;3;2106
2231;3;5862
2232;3;7739
2233;3;2528
2234;3;4628
2235;3;9967
2236;3;4156
2237;3;8908
2238;3;6945
2239;3;932
2240;3;2871
2241;3;9570
2242;3;6633
2243;3;5771
2244;3;633
2245;3;9801
2246;3;6773
2247;3;905
2248;3;4555
2249;3;1889
2250;3;6655
2251;3;9355
2252;3;3577
2253;3;3860
2254;3;8213
2255;3;6420
2256;3;9625
2257;3;5410
2258;3;2615
2259;3;6350
2260;3;9072
2261;3;7586
2262;3;1932
2263;3;1984
2264;3;4135
2265;3;4948
2266;3;1231
2267;3;1832
2268;3;9811
2269;3;7026
2270;3;2229
2271;3;7552
2272;3;9422
2273;3;389
2274;3;5534
2275;3;9070
2276;3;9098
2277;3;9288
2278;3;7687
2279;3;8640
2280;3;1057
2281;3;2000
2282;3;8560
2283;3;1406
2284;3;7511
2285;3;9764
2286;3;6686
2287;3;8388
2288;3;3944
2289;3;5401
2290;3;4694
2291;3;6168
2292;3;3870
2293;3;347
2294;3;3187
2295;3;7603
2296;3;7703
2297;3;4281
2298;3;7405
2299;3;3175
2300;3;7607
2301;3;1802
2302;3;5422
2303;3;7584
2304;3;2044
2305;3;993
2306;3;9418
2307;3;8535
2308;3;7652
2309;3;9295
2310;3;7583
2311;3;9383
2312;3;9191
2313;3;9197
2314;3;5344
2315;3;2670
2316;3;453
2317;3;5812
2318;3;8990
2319;3;4867
2320;3;9553
2321;3;921
2322;3;2898
2323;3;6070
2324;3;8630
2325;3;9315
2326;3;3106
2327;3;1825
2328;3;942
2329;3;9274
2330;3;7222
2331;3;6379
2332;3;2940
2333;3;7829
2334;3;5131
2335;3;8789
2336;3;4503
2337;3;5231
2338;3;9813
2339;3;6014
2340;3;1089
2341;3;115
2342;3;6092
2343;3;3758
2344;3;1606
2345;3;873
2346;3;6113
2347;3;6263
2348;3;528
2349;3;8092
2350;3;7832
2351;3;3200
2352;3;3403
2353;3;5100
2354;3;1261
2355;3;1007
2356;3;7439
2357;3;9540
2358;3;336
2359;3;9491
2360;3;4476
2361;3;8183
2362;3;6783
2363;3;4184
2364;3;9855
2365;3;6251
2366;3;8571
2367;3;9219
2368;3;7463
2369;3;4014
2370;3;8107
2371;3;4487
2372;3;5702
2373;3;5207
2374;3;7457
2375;3;8094
2376;3;2479
2377;3;6174
2378;3;4062
2379;3;974
2380;3;3070
2381;3;9128
2382;3;3457
2383;3;8011
2384;3;3259
2385;3;9227
2386;3;5857
2387;3;5781
2388;3;5040
2389;3;7369
2390;3;7942
2391;3;3616
2392;3;6783
2393;3;2159
2394;3;1223
2395;3;280
2396;3;3293
2397;3;6944
2398;3;7487
2399;3;8270
2400;3;2620
2401;3;6188
2402;3;6671
2403;3;4358
2404;3;9043
2405;3;1839
2406;3;3602
2407;3;3358
2408;3;9309
2409;3;6055
2410;3;2651
2411;3;473
2412;3;7241
2413;3;6891
2414;3;8531
2415;3;3047
2416;3;503
2417;3;9320
2418;3;3994
2419;3;7241
2420;3;4779
2421;3;5143
2422;3;3618
2423;3;7271
2424;3;1410
2425;3;7346
2426;3;2410
2427;3;2761
2428;3;750
2429;3;6497
2430;3;2389
2431;3;9858
2432;3;9528
2433;3;1140
2434;3;9817
2435;3;2937
2436;3;5793
2437;3;2171
2438;3;2123
2439;3;8881
2440;3;8436
2441;3;7272
2442;3;6786
2443;3;139
2444;3;4480
2445;3;3911
2446;3;6214
2447;3;7131
2448;3;605
2449;3;3699
2450;3;2406
2451;3;7589
2452;3;653
2453;3;8836
2454;3;5391
2455;3;4888
2456;3;5670
2457;3;9590
2458;3;8343
2459;3;3735
2460;3;7637
2461;3;2772
2462;3;3507
2463;3;9537
2464;3;7714
2465;3;3480
2466;3;9865
2467;3;3035
2468;3;4767
2469;3;2757
2470;3;9282
2471;3;1024
2472;3;8150
2473;3;4285
2474;3;6026
2475;3;9478
2476;3;8430
2477;3;7471
2478;3;6472
2479;3;1011
2480;3;577
2481;3;6933
2482;3;835
2483;3;2236
2484;3;1937
2485;3;9394
2486;3;586
2487;3;1199
2488;3;1755
2489;3;7311
2490;3;2102
2491;3;3762
2492;3;928
2493;3;3038
2494;3;6661
2495;3;8029
2496;3;7317
2497;3;9873
2498;3;7330
2499;3;5319
2500;3;8054
2501;3;8842
2502;3;1411
2503;3;5809
2504;3;356
2505;3;5904
2506;3;4129
2507;3;9240
2508;3;7556
2509;3;5833
2510;3;8619
2511;3;9984
2512;3;3461
2513;3;1753
2514;3;4116
2515;3;8894
2516;3;4212
2517;3;2656
2518;3;8748
2519;3;9576
2520;3;8683
2521;3;6620
2522;3;6419
2523;3;8810
2524;3;5467
2525;3;1484
2526;3;7050
2527;3;9357
2528;3;3699
2529;3;7273
2530;3;6708
2531;3;8293
2532;3;8564
2533;3;4669
2534;3;2428
2535;3;9531
2536;3;7187
2537;3;6227
2538;3;9254
2539;3;7929
2540;3;1280
2541;3;2767
2542;3;8986
2543;3;9944
2544;3;4896
2545;3;1171
2546;3;7801
2547;3;5674
2548;3;2040
2549;3;9276
2550;3;6688
2551;3;6613
2552;3;7758
2553;3;3272
2554;3;7835
2555;3;8538
2556;3;6962
2557;3;795
2558;3;1789
2559;3;7068
2560;3;8816
2561;3;9940
2562;3;2909
2563;3;3151
2564;3;6914
2565;3;5368
2566;3;6231
2567;3;7930
2568;3;6224
2569;3;4797
2570;3;5285
2571;3;3770
2572;3;4658
2573;3;4675
2574;3;7994
2575;3;1009
2576;3;8845
2577;3;4077
2578;3;5368
2579;3;8541
2580;3;3316
2581;3;4157
2582;3;1143
2583;3;5549
2584;3;5529
2585;3;4845
2586;3;5121
2587;3;4719
2588;3;9457
2589;3;1453
2590;3;6894
2591;3;6604
2592;3;5111
2593;3;2974
2594;3;9704
2595;3;9979
2596;3;2705
2597;3;9449
2598;3;7546
2599;3;7996
2600;3;730
2601;3;2678
2602;3;3023
2603;3;5531
2604;3;6734
2605;3;1229
2606;3;8967
2607;3;2550
2608;3;9169
2609;3;6322
2610;3;5167
2611;3;7092
2612;3;331
2613;3;7840
2614;3;4166
2615;3;5100
2616;3;6878
2617;3;2115
2618;3;4035
2619;3;3182
2620;3;4864
2621;3;4015
2622;3;671
2623;3;6852
2624;3;851
2625;3;3093
2626;3;9276
2627;3;7950
2628;3;6829
2629;3;7618
2630;3;8915
2631;3;9736
2632;3;1651
2633;3;5709
2634;3;9167
2635;3;7597
2636;3;8041
2637;3;2886
2638;3;9741
2639;3;4010
2640;3;2439
2641;3;5877
2642;3;6971
2643;3;9250
2644;3;4797
2645;3;1350
2646;3;5657
2647;3;4968
2648;3;2732
2649;3;1763
2650;3;537
2651;3;5256
2652;3;5910
2653;3;7732
2654;3;7387
2655;3;121
2656;3;3583
2657;3;1558
2658;3;8763
2659;3;6153
2660;3;7829
2661;3;9206
2662;3;4208
2663;3;2956
2664;3;9960
2665;3;6411
2666;3;9779
2667;3;3171
2668;3;3627
2669;3;7010
2670;3;1857
2671;3;9302
2672;3;2586
2673;3;7147
2674;3;1207
2675;3;7279
2676;3;5079
2677;3;3069
2678;3;7413
2679;3;5245
2680;3;3501
2681;3;6375
2682;3;2829
2683;3;618
2684;3;9868
2685;3;9573
2686;3;6143
2687;3;8977
2688;3;4256
2689;3;380
2690;3;1223
2691;3;8096
2692;3;6730
2693;3;3182
2694;3;8249
2695;3;3250
2696;3;6188
2697;3;9935
2698;3;5391
2699;3;672
2700;3;6679
2701;3;1337
2702;3;9821
2703;3;2735
2704;3;2879
2705;3;8831
2706;3;5741
2707;3;6343
2708;3;9733
2709;3;4342
2710;3;1155
2711;3;7107
2712;3;4012
2713;3;6802
2714;3;4084
2715;3;222
2716;3;7233
2717;3;4684
2718;3;7743
2719;3;3452
2720;3;7162
2721;3;136
2722;3;747
2723;3;744
2724;3;1017
2725;3;4693
2726;3;4877
2727;3;5274
2728;3;7579
2729;3;9263
2730;3;4760
2731;3;7701
2732;3;3962
2733;3;9211
2734;3;1067
2735;3;6926
2736;3;4363
2737;3;8133
2738;3;7223
2739;3;1439
2740;3;7333
2741;3;6372
2742;3;755
2743;3;9570
2744;3;2284
2745;3;4993
2746;3;888
2747;3;6601
2748;3;8569
2749;3;5142
2750;3;943
2751;3;1726
2752;3;211
2753;3;602
2754;3;4406
2755;3;6650
2756;3;864
2757;3;9225
2758;3;1395
2759;3;6895
2760;3;7604
2761;3;7501
2762;3;8430
2763;3;2052
2764;3;5984
2765;3;4552
2766;3;8964
2767;3;9193
2768;3;4469
2769;3;3794
2770;3;915
2771;3;7318
2772;3;8547
2773;3;2836
2774;3;2125
2775;3;1296
2776;3;2689
2777;3;8352
2778;3;4816
2779;3;4494
2780;3;3967
2781;3;5502
2782;3;7863
2783;3;8207
2784;3;1107
2785;3;7165
2786;3;8412
2787;3;1168
2788;3;5478
2789;3;8146
2790;3;4674
2791;3;3613
2792;3;6663
2793;3;9494
2794;3;2823
2795;3;5582
2796;3;411
2797;3;8448
2798;3;9921
2799;3;2374
2800;3;6155
2801;3;8348
2802;3;9307
2803;3;5138
2804;3;2474
2805;3;2210
2806;3;6891
2807;3;2700
2808;3;1761
2809;3;2639
2810;3;5218
2811;3;4875
2812;3;2344
2813;3;5191
2814;3;4112
2815;3;1394
2816;3;9615
2817;3;3970
2818;3;3082
2819;3;7585
2820;3;2817
2821;3;3905
2822;3;626
2823;3;7042
2824;3;4101
2825;3;6956
2826;3;5443
2827;3;1903
2828;3;2153
2829;3;4524
2830;3;1337
2831;3;3535
2832;3;2200
2833;3;6081
2834;3;7186
2835;3;3930
2836;3;9081
2837;3;4462
2838;3;1492
2839;3;5187
2840;3;9510
2841;3;280
2842;3;3734
2843;3;6873
2844;3;5531
2845;3;6099
2846;3;8731
2847;3;1372
2848;3;7225
2849;3;424
2850;3;6933
2851;3;4212
2852;3;6798
2853;3;9968
2854;3;7906
2855;3;1107
2856;3;3107
2857;3;2259
2858;3;5705
2859;3;2036
2860;3;8838
2861;3;3949
2862;3;1107
2863;3;7594
2864;3;4602
2865;3;2395
2866;3;6487
2867;3;5810
2868;3;6882
2869;3;2495
2870;3;1507
2871;3;3801
2872;3;9624
2873;3;3184
2874;3;1159
2875;3;2946
2876;3;7063
2877;3;1635
2878;3;9008
2879;3;8658
2880;3;7495
2881;3;9181
2882;3;7899
2883;3;2409
2884;3;663
2885;3;7119
2886;3;7439
2887;3;4348
2888;3;754
2889;3;2812
2890;3;3144
2891;3;9966
2892;3;4476
2893;3;336
2894;3;7943
2895;3;3816
2896;3;6430
2897;3;828
2898;3;9696
2899;3;1957
2900;3;3999
2901;3;6994
2902;3;7690
2903;3;3344
2904;3;6552
2905;3;4874
2906;3;6291
2907;3;4125
2908;3;3185
2909;3;5320
2910;3;9189
2911;3;1706
2912;3;7593
2913;3;2928
2914;3;100
2915;3;6224
2916;3;9559
2917;3;5339
2918;3;2493
2919;3;4484
2920;3;8756
2921;3;6453
2922;3;397
2923;3;8292
2924;3;3874
2925;3;1130
2926;3;9714
2927;3;4822
2928;3;7912
2929;3;3073
2930;3;2279
2931;3;510
2932;3;2519
2933;3;5373
2934;3;3243
2935;3;6567
2936;3;7120
2937;3;8788
2938;3;1961
2939;3;3072
2940;3;6176
2941;3;9735
2942;3;2811
2943;3;3537
2944;3;8587
2945;3;7205
2946;3;7172
2947;3;8539
2948;3;3031
2949;3;1100
2950;3;9234
2951;3;1924
2952;3;6339
2953;3;8734
2954;3;8678
2955;3;6019
2956;3;8294
2957;3;2122
2958;3;6401
2959;3;9237
2960;3;1501
2961;3;7144
2962;3;398
2963;3;3798
2964;3;7167
2965;3;801
2966;3;2654
2967;3;498
2968;3;102
2969;3;5500
2970;3;1118
2971;3;4599
2972;3;9536
2973;3;9156
2974;3;3883
2975;3;1883
2976;3;8542
2977;3;6719
2978;3;292
2979;3;9772
2980;3;1313
2981;3;2852
2982;3;8163
2983;3;6261
2984;3;652
2985;3;6828
2986;3;2481
2987;3;9406
2988;3;7422
2989;3;6076
2990;3;3432
2991;3;7095
2992;3;2553
2993;3;9662
2994;3;9987
2995;3;8656
2996;3;9686
2997;3;6093
2998;3;3901
2999;3;757
3000;3;2913
3001;3;2832
3002;3;5677
3003;3;746
3004;3;2560
3005;3;3124
3006;3;535
3007;3;7301
3008;3;7824
3009;3;6861
3010;3;4605
3011;3;9773
3012;3;8477
3013;3;2668
3014;3;8510
3015;3;380
3016;3;5704
3017;3;4789
3018;3;2100
3019;3;289
3020;3;7522
3021;3;4447
3022;3;9359
3023;3;6433
3024;3;8047
3025;3;5520
3026;3;7664
3027;3;2268
3028;3;2921
3029;3;3586
3030;3;9490
3031;3;4023
3032;3;4611
3033;3;6201
3034;3;4213
3035;3;7381
3036;3;3712
3037;3;2203
3038;3;7817
3039;3;5984
3040;3;1961
3041;3;7591
3042;3;4615
3043;3;3462
3044;3;7191
3045;3;1494
3046;3;3086
3047;3;1443
3048;3;904
3049;3;6905
3050;3;5413
3051;3;7357
3052;3;3877
3053;3;9010
3054;3;8000
3055;3;4292
3056;3;504
3057;3;3055
3058;3;8593
3059;3;1772
3060;3;5495
3061;3;1587
3062;3;9832
3063;3;5947
3064;3;2809
3065;3;1839
3066;3;3384
3067;3;1085
3068;3;1171
3069;3;9052
3070;3;4256
3071;3;7186
3072;3;3495
3073;3;4359
3074;3;3133
3075;3;648
3076;3;9059
3077;3;7317
3078;3;9646
3079;3;8217
3080;3;1809
3081;3;3042
3082;3;1797
3083;3;4079
3084;3;4286
3085;3;8460
3086;3;5672
3087;3;3662
3088;3;3229
3089;3;5515
3090;3;7899
3091;3;4079
3092;3;7195
3093;3;2294
3094;3;8188
3095;3;6431
3096;3;2489
3097;3;9047
3098;3;8536
3099;3;8381
3100;3;744
3101;3;6722
3102;3;6785
3103;3;5008
3104;3;731
3105;3;8256
3106;3;4425
3107;3;5363
3108;3;880
3109;3;1701
3110;3;6798
3111;3;7940
3112;3;6310
3113;3;8797
3114;3;1211
3115;3;2828
3116;3;3634
3117;3;4868
3118;3;4319
3119;3;1399
3120;3;1575
3121;3;7421
3122;3;4785
3123;3;7915
3124;3;7811
3125;3;5583
3126;3;4917
3127;3;9705
3128;3;1837
3129;3;4898
3130;3;6445
3131;3;8512
3132;3;3332
3133;3;6764
3134;3;2461
3135;3;8974
3136;3;8763
3137;3;5312
3138;3;4279
3139;3;5117
3140;3;7434
3141;3;5385
3142;3;5837
3143;3;7833
3144;3;3859
3145;3;8360
3146;3;6303
3147;3;6945
3148;3;3321
3149;3;2485
3150;3;9102
3151;3;1511
3152;3;8195
3153;3;8359
3154;3;6393
3155;3;9356
3156;3;9647
3157;3;9332
3158;3;4489
3159;3;5440
3160;3;7527
3161;3;9046
3162;3;4741
3163;3;7594
3164;3;716
3165;3;8158
3166;3;7790
3167;3;7812
3168;3;6734
3169;3;1347
3170;3;3529
3171;3;8852
3172;3;3467
3173;3;5056
3174;3;2933
3175;3;2061
3176;3;2097
3177;3;3873
3178;3;5426
3179;3;1119
3180;3;8931
3181;3;9720
3182;3;7908
3183;3;4174
3184;3;1963
3185;3;3255
3186;3;7124
3187;3;4931
3188;3;6024
3189;3;780
3190;3;8451
3191;3;3023
3192;3;5573
3193;3;3765
3194;3;8258
3195;3;3734
3196;3;2075
3197;3;593
3198;3;6439
3199;3;1761
3200;3;5860
3201;3;8969
3202;3;1927
3203;3;793
3204;3;7752
3205;3;7677
3206;3;2422
3207;3;6348
3208;3;1169
3209;3;3800
3210;3;6514
3211;3;2443
3212;3;5474
3213;3;7096
3214;3;3272
3215;3;6755
3216;3;1912
3217;3;3083
3218;3;3672
3219;3;5914
3220;3;4148
3221;3;863
3222;3;8963
3223;3;5176
3224;3;5104
3225;3;1621
3226;3;1332
3227;3;674
3228;3;6583
3229;3;9432
3230;3;102
3231;3;1369
3232;3;9487
3233;3;208
3234;3;232
3235;3;5817
3236;3;9486
3237;3;8602
3238;3;4664
3239;3;9474
3240;3;915
3241;3;8117
3242;3;7396
3243;3;5979
3244;3;8535
3245;3;3772
3246;3;4749
3247;3;4132
3248;3;5260
3249;3;2168
3250;3;6945
3251;3;1907
3252;3;2863
3253;3;9553
3254;3;4221
3255;3;5538
3256;3;6599
3257;3;6884
3258;3;4724
3259;3;4454
3260;3;474
3261;3;7320
3262;3;3360
3263;3;3913
3264;3;9187
3265;3;9631
3266;3;5698
3267;3;9682
3268;3;5108
3269;3;1097
3270;3;3746
3271;3;4244
3272;3;3349
3273;3;796
3274;3;3773
3275;3;7695
3276;3;9718
3277;3;2181
3278;3;6274
3279;3;4194
3280;3;6399
3281;3;624
3282;3;4563
3283;3;1392
3284;3;7326
3285;3;4128
3286;3;6366
3287;3;6393
3288;3;7399
3289;3;4089
3290;3;9989
3291;3;7887
3292;3;6198
3293;3;8277
3294;3;5447
3295;3;3480
3296;3;616
3297;3;2466
3298;3;9001
3299;3;5813
3300;3;9183
3301;3;2690
3302;3;5318
3303;3;2945
3304;3;5688
3305;3;9398
3306;3;4629
3307;3;6565
3308;3;9193
3309;3;7225
3310;3;9163
3311;3;5252
3312;3;7106
3313;3;8975
3314;3;3614
3315;3;1234
3316;3;2639
3317;3;1189
3318;3;705
3319;3;460
3320;3;1308
3321;3;7426
3322;3;6878
3323;3;1138
3324;3;3224
3325;3;891
3326;3;6145
3327;3;3923
3328;3;1027
3329;3;3729
3330;3;3389
3331;3;7639
3332;3;9034
3333;3;9918
3334;3;9004
3335;3;8170
3336;3;429
3337;3;5621
3338;3;561
3339;3;922
3340;3;3612
3341;3;1601
3342;3;6727
3343;3;7604
3344;3;7703
3345;3;607
3346;3;4904
3347;3;5144
3348;3;8016
3349;3;7361
3350;3;1679
3351;3;5730
3352;3;4779
3353;3;8199
3354;3;7469
3355;3;2082
3356;3;1610
3357;3;7065
3358;3;3453
3359;3;8197
3360;3;5968
3361;3;1294
3362;3;8461
3363;3;5363
3364;3;2008
3365;3;827
3366;3;3456
3367;3;2193
3368;3;3516
3369;3;1213
3370;3;3075
3371;3;2967
3372;3;4813
3373;3;8208
3374;3;6391
3375;3;3019
3376;3;3076
3377;3;8524
3378;3;7603
3379;3;9952
3380;3;862
3381;3;3835
3382;3;5195
3383;3;3674
3384;3;2139
3385;3;357
3386;3;587
3387;3;3317
3388;3;3540
3389;3;5355
3390;3;2786
3391;3;2964
3392;3;7150
3393;3;3947
3394;3;8558
3395;3;4265
3396;3;4164
3397;3;3584
3398;3;7793
3399;3;3261
3400;3;1127
3401;3;7189
3402;3;8435
3403;3;988
3404;3;672
3405;3;3947
3406;3;9625
3407;3;7894
3408;3;6038
3409;3;8556
3410;3;7418
3411;3;4232
3412;3;1532
3413;3;3111
3414;3;2436
3415;3;1064
3416;3;2539
3417;3;7934
3418;3;2750
3419;3;7443
3420;3;8119
3421;3;5738
3422;3;1022
3423;3;4280
3424;3;9540
3425;3;9514
3426;3;8034
3427;3;6570
3428;3;4747
3429;3;1512
3430;3;9973
3431;3;229
3432;3;7587
3433;3;1889
3434;3;3309
3435;3;5245
3436;3;5006
3437;3;8387
3438;3;2841
3439;3;2022
3440;3;1322
3441;3;8290
3442;3;2664
3443;3;2880
3444;3;9935
3445;3;2590
3446;3;3195
3447;3;3764
3448;3;2839
3449;3;2781
3450;3;2218
3451;3;8237
3452;3;3278
3453;3;2210
3454;3;6292
3455;3;6309
3456;3;7163
3457;3;4189
3458;3;9508
3459;3;7645
3460;3;9439
3461;3;9489
3462;3;2183
3463;3;4051
3464;3;9435
3465;3;9253
3466;3;9173
3467;3;7212
3468;3;2741
3469;3;4939
3470;3;5128
3471;3;9369
3472;3;9388
3473;3;1344
3474;3;2207
3475;3;1242
3476;3;7643
3477;3;903
3478;3;7716
3479;3;4590
3480;3;4268
3481;3;3129
3482;3;1283
3483;3;7194
3484;3;3261
3485;3;3583
3486;3;5052
3487;3;5697
3488;3;3173
3489;3;9295
3490;3;2916
3491;3;3852
3492;3;9527
3493;3;650
3494;3;5797
3495;3;4357
3496;3;8765
3497;3;4429
3498;3;7343
3499;3;3552
3500;3;7304
3501;3;9188
3502;3;7171
3503;3;6160
3504;3;6804
3505;3;1373
3506;3;7896
3507;3;6714
3508;3;9765
3509;3;9663
3510;3;2453
3511;3;1028
3512;3;3464
3513;3;2852
3514;3;1757
3515;3;7847
3516;3;6092
3517;3;5430
3518;3;4358
3519;3;3394
3520;3;7824
3521;3;418
3522;3;350
3523;3;6138
3524;3;4084
3525;3;7276
3526;3;7261
3527;3;6807
3528;3;8587
3529;3;4624
3530;3;7809
3531;3;3621
3532;3;2694
3533;3;7280
3534;3;9186
3535;3;5573
3536;3;1771
3537;3;3224
3538;3;4050
3539;3;2580
3540;3;4845
3541;3;862
3542;3;1684
3543;3;637
3544;3;2090
3545;3;7146
3546;3;2133
3547;3;9664
3548;3;3746
3549;3;1283
3550;3;4128
3551;3;6424
3552;3;1483
3553;3;2366
3554;3;6902
3555;3;4165
3556;3;4202
3557;3;3443
3558;3;3698
3559;3;655
3560;3;6751
3561;3;9402
3562;3;179
3563;3;3188
3564;3;4292
3565;3;3769
3566;3;6028
3567;3;1676
3568;3;1928
3569;3;6715
3570;3;9457
3571;3;3194
3572;3;4663
3573;3;5535
3574;3;2933
3575;3;4859
3576;3;4899
3577;3;5396
3578;3;8001
3579;3;3247
3580;3;7346
3581;3;4062
3582;3;4703
3583;3;4022
3584;3;9126
3585;3;3815
3586;3;4420
3587;3;1459
3588;3;2436
3589;3;5978
3590;3;6707
3591;3;1508
3592;3;8408
3593;3;5524
3594;3;5581
3595;3;7744
3596;3;404
3597;3;7118
3598;3;1456
3599;3;8121
3600;3;1465
3601;3;226
3602;3;7447
3603;3;3367
3604;3;270
3605;3;9907
3606;3;9071
3607;3;5398
3608;3;7697
3609;3;4395
3610;3;8863
3611;3;8035
3612;3;4446
3613;3;3912
3614;3;4337
3615;3;2951
3616;3;8099
3617;3;1947
3618;3;2962
3619;3;3716
3620;3;3337
3621;3;5688
3622;3;6022
3623;3;248
3624;3;1180
3625;3;5187
3626;3;786
3627;3;5553
3628;3;8655
3629;3;3419
3630;3;8049
3631;3;4072
3632;3;1656
3633;3;3330
3634;3;9240
3635;3;4719
3636;3;2626
3637;3;4854
3638;3;4120
3639;3;1353
3640;3;3965
3641;3;7995
3642;3;194
3643;3;9834
3644;3;4734
3645;3;6618
3646;3;3683
3647;3;2613
3648;3;1387
3649;3;3777
3650;3;8377
3651;3;977
3652;3;9865
3653;3;9379
3654;3;4415
3655;3;1128
3656;3;4865
3657;3;9332
3658;3;9775
3659;3;4380
3660;3;1775
